Id,Creation Time,Owner,Tags,Running Time,logs/seed,logs/company,logs/imputation,logs/missingness,logs/smape (last),properties/data
EX4-23,2021-08-04 12:31:36,mavantwout,"[""presence"",""3D-prediction"",""shifted30"",""4-year"",""20-predictions"",""20-step-ahead"",""single_run"",""seed0""]",1103.468,0,AAPL,globalmean,90,0.03414750299364555,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-22,2021-08-04 12:31:31,mavantwout,"[""20-step-ahead"",""shifted30"",""time-lag"",""4-year"",""seed1"",""20-predictions"",""single_run"",""7D-prediction""]",1182.286,1,AAPL,5_imputations_combined,90,0.012408292742100733,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-21,2021-08-04 12:28:28,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""presence"",""4-year"",""seed0"",""3D-prediction""]",1143.998,0,AAPL,forwardfill,90,0.012438315573962204,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-20,2021-08-04 12:28:16,mavantwout,"[""3D-prediction"",""20-step-ahead"",""seed0"",""single_run"",""20-predictions"",""shifted30"",""time-lag"",""4-year""]",1138.084,0,AAPL,cubicfit260,33,0.019081653369306898,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-19,2021-08-04 12:24:41,mavantwout,"[""20-predictions"",""3D-prediction"",""seed0"",""time-lag"",""single_run"",""shifted30"",""4-year"",""20-step-ahead""]",1106.596,0,AAPL,linearfit260,33,0.014566516441269559,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-18,2021-08-04 12:24:32,mavantwout,"[""shifted30"",""time-lag"",""3D-prediction"",""20-predictions"",""20-step-ahead"",""seed0"",""4-year"",""single_run""]",1057.824,0,AAPL,meanlast260,33,0.017911384590791578,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-17,2021-08-04 12:24:25,mavantwout,"[""4-year"",""shifted30"",""time-lag"",""3D-prediction"",""single_run"",""seed0"",""20-predictions"",""20-step-ahead""]",1082.563,0,AAPL,globalmean,33,0.01447791209083441,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-16,2021-08-04 12:24:13,mavantwout,"[""seed0"",""3D-prediction"",""20-step-ahead"",""4-year"",""single_run"",""20-predictions"",""time-lag"",""shifted30""]",1088.734,0,AAPL,forwardfill,33,0.012135538735319605,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-15,2021-08-04 12:23:28,mavantwout,"[""20-step-ahead"",""3D-prediction"",""20-predictions"",""shifted30"",""4-year"",""presence"",""single_run"",""seed0""]",1166.58,0,AAPL,cubicfit260,33,0.02051097451647707,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-14,2021-08-04 12:21:25,mavantwout,"[""seed1"",""shifted30"",""4-year"",""7D-prediction"",""20-predictions"",""single_run"",""time-lag"",""20-step-ahead""]",1196.35,1,AAPL,5_imputations_combined,33,0.011892500674285557,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-13,2021-08-04 12:19:12,mavantwout,"[""presence"",""single_run"",""20-step-ahead"",""20-predictions"",""seed1"",""4-year"",""shifted30"",""7D-prediction""]",1132.43,1,AAPL,5_imputations_combined,985,0.012202274230358846,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-12,2021-08-04 12:18:34,mavantwout,"[""seed1"",""20-predictions"",""4-year"",""single_run"",""7D-prediction"",""shifted30"",""20-step-ahead"",""presence""]",1156.394,1,AAPL,5_imputations_combined,90,0.011912962683165485,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-11,2021-08-04 12:17:44,mavantwout,"[""20-predictions"",""shifted30"",""4-year"",""single_run"",""presence"",""7D-prediction"",""20-step-ahead"",""seed1""]",1131.687,1,AAPL,5_imputations_combined,33,0.011720120760312553,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-10,2021-08-04 12:17:39,mavantwout,"[""4-year"",""20-predictions"",""seed0"",""20-step-ahead"",""presence"",""single_run"",""3D-prediction"",""shifted30""]",1041.322,0,AAPL,linearfit260,33,0.01467777004872566,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-9,2021-08-04 12:17:15,mavantwout,"[""presence"",""4-year"",""shifted30"",""20-predictions"",""single_run"",""3D-prediction"",""seed0"",""20-step-ahead""]",1057.927,0,AAPL,meanlast260,33,0.01910842953961005,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-8,2021-08-04 12:16:41,mavantwout,"[""shifted30"",""seed0"",""presence"",""3D-prediction"",""20-step-ahead"",""4-year"",""20-predictions"",""single_run""]",1086.823,0,AAPL,globalmean,33,0.016127158984586384,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-7,2021-08-04 12:16:40,mavantwout,"[""4-year"",""shifted30"",""20-step-ahead"",""20-predictions"",""presence"",""3D-prediction"",""seed0"",""single_run""]",1076.615,0,AAPL,forwardfill,33,0.012938205448463086,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-6,2021-08-04 12:15:15,mavantwout,"[""single_run"",""time-lag"",""20-step-ahead"",""4-year"",""shifted30"",""7D-prediction"",""seed0"",""20-predictions""]",1062.455,0,AAPL,5_imputations_combined,985,0.018668549369223915,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-5,2021-08-04 12:11:53,mavantwout,"[""20-step-ahead"",""shifted30"",""time-lag"",""4-year"",""20-predictions"",""single_run"",""seed0"",""7D-prediction""]",1176.616,0,AAPL,5_imputations_combined,90,0.013384526133279534,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-4,2021-08-04 12:01:18,mavantwout,"[""shifted30"",""4-year"",""7D-prediction"",""20-predictions"",""single_run"",""time-lag"",""20-step-ahead"",""seed0""]",1202.188,0,AAPL,5_imputations_combined,33,0.013360066515142616,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-3,2021-08-04 12:00:09,mavantwout,"[""seed0"",""presence"",""single_run"",""20-step-ahead"",""20-predictions"",""4-year"",""shifted30"",""7D-prediction""]",1141.474,0,AAPL,5_imputations_combined,985,0.015357170389102042,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-2,2021-08-04 11:59:07,mavantwout,"[""seed0"",""20-predictions"",""4-year"",""single_run"",""7D-prediction"",""shifted30"",""20-step-ahead"",""presence""]",1166.693,0,AAPL,5_imputations_combined,90,0.013197252117739857,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-1,2021-08-04 11:58:39,mavantwout,"[""20-predictions"",""shifted30"",""4-year"",""single_run"",""presence"",""7D-prediction"",""20-step-ahead"",""seed0""]",1144.221,0,AAPL,5_imputations_combined,33,0.013688176473462974,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
